,TimeISO,01'HZ00'V100_Aussentemp.,01'Rl02'M101_Sollwert_Raumtemp.Aula_Tableau,01'H200'M800_Aula_RT.-unten,01'H200'M801_Aula_RT.-oben
14/2/2016 20:00,2016-02-14T20:00:00,5.815,22.73,27.75,18.92
14/2/2016 21:00,2016-02-14T21:00:00,5.195833333,22.73,27.74333333,18.99833333
14/2/2016 22:00,2016-02-14T22:00:00,4.785,22.7325,27.74833333,19.04166667
14/2/2016 23:00,2016-02-14T23:00:00,5.114166667,22.7525,27.73333333,19.06583333
15/2/2016 0:00,2016-02-15T00:00:00,5.39,22.76333333,27.7275,18.99833333
15/2/2016 1:00,2016-02-15T01:00:00,5.548333333,22.74583333,27.7075,19.03666667
15/2/2016 2:00,2016-02-15T02:00:00,5.529166667,22.73083333,27.7,19.04833333
15/2/2016 3:00,2016-02-15T03:00:00,5.405833333,22.73,27.69666667,18.975
15/2/2016 4:00,2016-02-15T04:00:00,5.321666667,22.73,27.68333333,19.02166667
15/2/2016 5:00,2016-02-15T05:00:00,4.716666667,22.73,27.68,19.0425
15/2/2016 6:00,2016-02-15T06:00:00,4.6075,22.72666667,27.68,19.05916667
15/2/2016 7:00,2016-02-15T07:00:00,3.780833333,22.71916667,27.68,19.185
15/2/2016 8:00,2016-02-15T08:00:00,3.4625,22.71,27.72333333,19.315
15/2/2016 9:00,2016-02-15T09:00:00,4.261666667,22.71083333,27.73,19.475
15/2/2016 10:00,2016-02-15T10:00:00,3.973333333,22.71583333,27.7225,19.43583333
15/2/2016 11:00,2016-02-15T11:00:00,4.314166667,22.7175,27.73666667,19.52666667
15/2/2016 12:00,2016-02-15T12:00:00,4.378333333,22.71333333,27.7275,19.60583333
15/2/2016 13:00,2016-02-15T13:00:00,3.9825,22.71166667,27.73,19.58916667
15/2/2016 14:00,2016-02-15T14:00:00,4.645,22.71,27.73333333,19.47833333
15/2/2016 15:00,2016-02-15T15:00:00,4.665833333,22.70583333,27.73,19.4925
15/2/2016 16:00,2016-02-15T16:00:00,4.1825,22.7025,27.73583333,19.5325
15/2/2016 17:00,2016-02-15T17:00:00,3.635833333,22.7,27.84916667,19.625
15/2/2016 18:00,2016-02-15T18:00:00,3.071666667,22.7,27.99,19.69583333
15/2/2016 19:00,2016-02-15T19:00:00,3.003333333,22.7,28.05416667,19.4025
15/2/2016 20:00,2016-02-15T20:00:00,3.168333333,22.7,27.94166667,18.9725
15/2/2016 21:00,2016-02-15T21:00:00,3.180833333,22.7,27.77333333,18.67583333
15/2/2016 22:00,2016-02-15T22:00:00,3.015833333,22.7,27.67583333,18.59583333
15/2/2016 23:00,2016-02-15T23:00:00,2.730833333,22.7,27.64666667,18.50416667
16/2/2016 0:00,2016-02-16T00:00:00,2.415833333,22.7,27.6275,18.56666667
16/2/2016 1:00,2016-02-16T01:00:00,2.541666667,22.7,27.5925,18.50333333
16/2/2016 2:00,2016-02-16T02:00:00,2.555,22.7,27.555,18.4625
16/2/2016 3:00,2016-02-16T03:00:00,2.325833333,22.7,27.53333333,18.4625
16/2/2016 4:00,2016-02-16T04:00:00,2.408333333,22.70083333,27.4975,18.4475
16/2/2016 5:00,2016-02-16T05:00:00,2.255833333,22.70083333,27.4775,18.44083333
16/2/2016 6:00,2016-02-16T06:00:00,1.879166667,22.70333333,27.47,18.49333333
16/2/2016 7:00,2016-02-16T07:00:00,1.745,22.70333333,27.46,18.64166667
16/2/2016 8:00,2016-02-16T08:00:00,1.7925,22.7,27.48166667,18.91583333
16/2/2016 9:00,2016-02-16T09:00:00,2.271666667,22.7,27.5575,19.1125
16/2/2016 10:00,2016-02-16T10:00:00,2.7725,22.7,27.76916667,19.25833333
16/2/2016 11:00,2016-02-16T11:00:00,2.941666667,22.70083333,27.96,19.41916667
16/2/2016 12:00,2016-02-16T12:00:00,2.938333333,22.70666667,27.88,19.56666667
16/2/2016 13:00,2016-02-16T13:00:00,2.561666667,22.71,27.79166667,19.41166667
16/2/2016 14:00,2016-02-16T14:00:00,2.8825,22.71,27.78166667,19.46083333
16/2/2016 15:00,2016-02-16T15:00:00,3.1225,22.71,27.73,19.41166667
16/2/2016 16:00,2016-02-16T16:00:00,3.6975,22.71083333,27.69,19.38666667
16/2/2016 17:00,2016-02-16T17:00:00,3.295,22.71,27.65333333,19.20583333
16/2/2016 18:00,2016-02-16T18:00:00,2.763333333,22.71,27.62,19.12833333
16/2/2016 19:00,2016-02-16T19:00:00,2.405833333,22.7075,27.5925,19.0875
16/2/2016 20:00,2016-02-16T20:00:00,2.028333333,22.7075,27.55666667,18.96083333
16/2/2016 21:00,2016-02-16T21:00:00,1.285,22.71,27.4925,18.50416667
16/2/2016 22:00,2016-02-16T22:00:00,0.8325,22.71,27.42916667,18.44333333
16/2/2016 23:00,2016-02-16T23:00:00,0.750833333,22.71,27.38,18.43666667
17/2/2016 0:00,2016-02-17T00:00:00,1.33,22.71,27.33333333,18.2925
17/2/2016 1:00,2016-02-17T01:00:00,0.383333333,22.71,27.29833333,18.27416667
17/2/2016 2:00,2016-02-17T02:00:00,0.863333333,22.7175,27.2725,18.19833333
17/2/2016 3:00,2016-02-17T03:00:00,0.725833333,22.71833333,27.2475,18.22083333
17/2/2016 4:00,2016-02-17T04:00:00,1.033333333,22.72083333,27.2225,18.15
17/2/2016 5:00,2016-02-17T05:00:00,1.276666667,22.7225,27.18666667,18.09833333
17/2/2016 6:00,2016-02-17T06:00:00,1.2625,22.72,27.165,18.04833333
17/2/2016 7:00,2016-02-17T07:00:00,1.266666667,22.71583333,27.1625,18.325
17/2/2016 8:00,2016-02-17T08:00:00,1.4675,22.71,27.18,18.53833333
17/2/2016 9:00,2016-02-17T09:00:00,1.711666667,22.71,27.19333333,18.70166667
17/2/2016 10:00,2016-02-17T10:00:00,1.845,22.71,27.2,18.73833333
17/2/2016 11:00,2016-02-17T11:00:00,2.165833333,22.7125,27.19166667,18.73083333
17/2/2016 12:00,2016-02-17T12:00:00,2.481666667,22.7175,27.19,18.7325
17/2/2016 13:00,2016-02-17T13:00:00,3.1925,22.72,27.195,18.7025
17/2/2016 14:00,2016-02-17T14:00:00,3.4025,22.72,27.19833333,18.6425
17/2/2016 15:00,2016-02-17T15:00:00,3.0825,22.71583333,27.19583333,18.515
17/2/2016 16:00,2016-02-17T16:00:00,3.1525,22.71,27.23166667,18.53
17/2/2016 17:00,2016-02-17T17:00:00,3.324166667,22.7075,27.225,18.535
17/2/2016 18:00,2016-02-17T18:00:00,3.193333333,22.70666667,27.20583333,18.545
17/2/2016 19:00,2016-02-17T19:00:00,3.330833333,22.7025,27.17916667,18.23666667
17/2/2016 20:00,2016-02-17T20:00:00,3.574166667,22.70583333,27.145,18.0325
17/2/2016 21:00,2016-02-17T21:00:00,3.625,22.70333333,27.12,17.94
17/2/2016 22:00,2016-02-17T22:00:00,3.689166667,22.71916667,27.0975,17.87583333
17/2/2016 23:00,2016-02-17T23:00:00,3.749166667,22.72,27.07083333,17.845
18/2/2016 0:00,2016-02-18T00:00:00,3.813333333,22.72,27.055,17.84333333
18/2/2016 1:00,2016-02-18T01:00:00,3.920833333,22.71416667,27.04833333,17.81
18/2/2016 2:00,2016-02-18T02:00:00,3.953333333,22.715,27.03,17.78666667
18/2/2016 3:00,2016-02-18T03:00:00,4.07,22.72,27.0125,17.75
18/2/2016 4:00,2016-02-18T04:00:00,4.159166667,22.715,26.99333333,17.7225
18/2/2016 5:00,2016-02-18T05:00:00,4.095,22.71,26.985,17.7
18/2/2016 6:00,2016-02-18T06:00:00,4.119166667,22.70916667,26.98,17.80833333
18/2/2016 7:00,2016-02-18T07:00:00,4.191666667,22.70583333,26.99,18.01833333
18/2/2016 8:00,2016-02-18T08:00:00,4.276666667,22.7,27.01083333,18.38333333
18/2/2016 9:00,2016-02-18T09:00:00,4.2025,22.7,27.01,18.49583333
18/2/2016 10:00,2016-02-18T10:00:00,4.965,22.7,27.02666667,18.33
18/2/2016 11:00,2016-02-18T11:00:00,6.7925,22.7,27.07833333,18.2325
18/2/2016 12:00,2016-02-18T12:00:00,8.955,22.7,27.13416667,18.155
18/2/2016 13:00,2016-02-18T13:00:00,10.07333333,22.7,27.17666667,18.18583333
18/2/2016 14:00,2016-02-18T14:00:00,10.32,22.7,27.4275,18.43583333
18/2/2016 15:00,2016-02-18T15:00:00,10.75916667,22.7,27.94416667,18.9475
18/2/2016 16:00,2016-02-18T16:00:00,9.808333333,22.7,28.32,19.4125
18/2/2016 17:00,2016-02-18T17:00:00,9.186666667,22.7,28.3125,19.48083333
18/2/2016 18:00,2016-02-18T18:00:00,7.254166667,22.7,28.01916667,19.135
18/2/2016 19:00,2016-02-18T19:00:00,5.61,22.7,27.79083333,18.76666667
18/2/2016 20:00,2016-02-18T20:00:00,5.126666667,22.7,27.62,18.64583333
18/2/2016 21:00,2016-02-18T21:00:00,4.514166667,22.7,27.51583333,18.49166667
18/2/2016 22:00,2016-02-18T22:00:00,4.203333333,22.7,27.4775,18.40916667
18/2/2016 23:00,2016-02-18T23:00:00,4.011666667,22.7,27.43333333,18.36666667
19/2/2016 0:00,2016-02-19T00:00:00,4.6875,22.7,27.39833333,18.3475
19/2/2016 1:00,2016-02-19T01:00:00,4.8075,22.7,27.38166667,18.29
19/2/2016 2:00,2016-02-19T02:00:00,4.438333333,22.7,27.355,18.2975
19/2/2016 3:00,2016-02-19T03:00:00,3.666666667,22.7,27.325,18.33166667
19/2/2016 4:00,2016-02-19T04:00:00,3.600833333,22.7,27.31,18.29833333
19/2/2016 5:00,2016-02-19T05:00:00,2.453333333,22.7,27.3,18.36583333
19/2/2016 6:00,2016-02-19T06:00:00,2.985,22.69666667,27.295,18.49333333
19/2/2016 7:00,2016-02-19T07:00:00,2.95,22.6925,27.29833333,18.82416667
19/2/2016 8:00,2016-02-19T08:00:00,3.603333333,22.68166667,27.3,18.96666667
19/2/2016 9:00,2016-02-19T09:00:00,3.985,22.68416667,27.30166667,18.92833333
19/2/2016 10:00,2016-02-19T10:00:00,4.478333333,22.6875,27.31166667,18.73333333
19/2/2016 11:00,2016-02-19T11:00:00,5.253333333,22.69,27.31166667,18.73916667
19/2/2016 12:00,2016-02-19T12:00:00,5.736666667,22.69,27.31666667,18.705
19/2/2016 13:00,2016-02-19T13:00:00,5.499166667,22.69083333,27.32333333,18.69416667
19/2/2016 14:00,2016-02-19T14:00:00,3.715,22.69416667,27.35,18.86916667
19/2/2016 15:00,2016-02-19T15:00:00,3.765833333,22.69833333,27.38333333,18.99166667
19/2/2016 16:00,2016-02-19T16:00:00,3.649166667,22.69416667,27.38,18.91
19/2/2016 17:00,2016-02-19T17:00:00,3.801666667,22.69,27.3575,18.86166667
19/2/2016 18:00,2016-02-19T18:00:00,4.185833333,22.6875,27.345,18.73583333
19/2/2016 19:00,2016-02-19T19:00:00,3.841666667,22.68333333,27.325,18.64416667
19/2/2016 20:00,2016-02-19T20:00:00,3.4075,22.68333333,27.315,18.52083333
19/2/2016 21:00,2016-02-19T21:00:00,2.715833333,22.68,27.3,18.50416667
19/2/2016 22:00,2016-02-19T22:00:00,2.308333333,22.68333333,27.29166667,18.54333333
19/2/2016 23:00,2016-02-19T23:00:00,2.056666667,22.68,27.2675,18.48666667
20/2/2016 0:00,2016-02-20T00:00:00,2.116666667,22.68083333,27.24166667,18.43333333
20/2/2016 1:00,2016-02-20T01:00:00,1.99,22.68166667,27.225,18.495
20/2/2016 2:00,2016-02-20T02:00:00,2.23,22.6875,27.19833333,18.41833333
20/2/2016 3:00,2016-02-20T03:00:00,2.136666667,22.68583333,27.1775,18.35083333
20/2/2016 4:00,2016-02-20T04:00:00,2.1025,22.68333333,27.14833333,18.32333333
20/2/2016 5:00,2016-02-20T05:00:00,2.066666667,22.68666667,27.13,18.14083333
20/2/2016 6:00,2016-02-20T06:00:00,2.4675,22.69,27.11,18.13916667
20/2/2016 7:00,2016-02-20T07:00:00,3.004166667,22.68666667,27.07333333,17.91
20/2/2016 8:00,2016-02-20T08:00:00,3.530833333,22.68916667,27.05,17.8525
20/2/2016 9:00,2016-02-20T09:00:00,3.7775,22.69,27.035,17.83416667
20/2/2016 10:00,2016-02-20T10:00:00,3.9075,22.68583333,27.0175,17.85916667
20/2/2016 11:00,2016-02-20T11:00:00,4.235833333,22.68416667,26.99333333,17.81416667
20/2/2016 12:00,2016-02-20T12:00:00,4.3075,22.68333333,26.98,17.89416667
20/2/2016 13:00,2016-02-20T13:00:00,4.665,22.68166667,26.9725,17.855
20/2/2016 14:00,2016-02-20T14:00:00,4.98,22.68166667,26.9525,17.70916667
20/2/2016 15:00,2016-02-20T15:00:00,5.254166667,22.69083333,26.94666667,17.655
20/2/2016 16:00,2016-02-20T16:00:00,5.5675,22.6975,26.93833333,17.64083333
20/2/2016 17:00,2016-02-20T17:00:00,5.67,22.7,26.93166667,17.6125
20/2/2016 18:00,2016-02-20T18:00:00,6.066666667,22.69333333,26.93,17.61666667
20/2/2016 19:00,2016-02-20T19:00:00,6.543333333,22.69416667,26.93,17.68583333
20/2/2016 20:00,2016-02-20T20:00:00,7.14,22.675,26.9275,17.68833333
20/2/2016 21:00,2016-02-20T21:00:00,7.855833333,22.6775,26.93666667,17.72833333
20/2/2016 22:00,2016-02-20T22:00:00,8.376666667,22.68,26.94,17.70666667
20/2/2016 23:00,2016-02-20T23:00:00,8.74,22.68083333,26.9525,17.7225
21/2/2016 0:00,2016-02-21T00:00:00,8.971666667,22.68916667,26.955,17.7275
21/2/2016 1:00,2016-02-21T01:00:00,9.210833333,22.69666667,26.9775,17.7475
21/2/2016 2:00,2016-02-21T02:00:00,9.868333333,22.70916667,26.9775,17.75666667
21/2/2016 3:00,2016-02-21T03:00:00,10.31083333,22.71916667,26.985,17.765
21/2/2016 4:00,2016-02-21T04:00:00,10.355,22.71833333,26.99833333,17.78583333
21/2/2016 5:00,2016-02-21T05:00:00,10.2625,22.7225,26.99916667,17.81416667
21/2/2016 6:00,2016-02-21T06:00:00,10.3975,22.7125,27.0175,17.81916667
21/2/2016 7:00,2016-02-21T07:00:00,10.1925,22.70416667,27.0125,17.89166667
21/2/2016 8:00,2016-02-21T08:00:00,10.28166667,22.70083333,27.04333333,17.96333333
21/2/2016 9:00,2016-02-21T09:00:00,10.52333333,22.7025,27.05,17.95333333
21/2/2016 10:00,2016-02-21T10:00:00,11.03916667,22.70583333,27.065,18.00833333
21/2/2016 11:00,2016-02-21T11:00:00,12.2,22.7075,27.07,18.04416667
21/2/2016 12:00,2016-02-21T12:00:00,13.395,22.7,27.1025,18.12166667
21/2/2016 13:00,2016-02-21T13:00:00,13.88833333,22.705,27.13,18.06666667
21/2/2016 14:00,2016-02-21T14:00:00,13.75583333,22.7025,27.1475,18.09833333
21/2/2016 15:00,2016-02-21T15:00:00,13.1,22.70333333,27.17916667,18.14583333
21/2/2016 16:00,2016-02-21T16:00:00,13.22083333,22.71666667,27.195,18.16666667
21/2/2016 17:00,2016-02-21T17:00:00,12.62916667,22.70916667,27.21,18.245
21/2/2016 18:00,2016-02-21T18:00:00,12.36,22.7025,27.2225,18.2675
21/2/2016 19:00,2016-02-21T19:00:00,11.92583333,22.7,27.23166667,18.31166667
21/2/2016 20:00,2016-02-21T20:00:00,11.91916667,22.7,27.235,18.32916667
21/2/2016 21:00,2016-02-21T21:00:00,10.345,22.7,27.245,18.35
21/2/2016 22:00,2016-02-21T22:00:00,9.1875,22.7,27.2625,18.4275
21/2/2016 23:00,2016-02-21T23:00:00,8.775,22.7,27.28,18.48416667
22/2/2016 0:00,2016-02-22T00:00:00,9.101666667,22.7,27.28166667,18.69083333
22/2/2016 1:00,2016-02-22T01:00:00,9.284166667,22.7,27.28333333,18.65666667
22/2/2016 2:00,2016-02-22T02:00:00,9.395,22.7,27.295,18.68083333
22/2/2016 3:00,2016-02-22T03:00:00,9.7475,22.7,27.3,18.7825
22/2/2016 4:00,2016-02-22T04:00:00,8.6825,22.7,27.29666667,18.82333333
22/2/2016 5:00,2016-02-22T05:00:00,7.566666667,22.7,27.30166667,18.85916667
22/2/2016 6:00,2016-02-22T06:00:00,7.620833333,22.7,27.31666667,18.80166667
22/2/2016 7:00,2016-02-22T07:00:00,9.125833333,22.69583333,27.32833333,18.6875
22/2/2016 8:00,2016-02-22T08:00:00,9.8975,22.68833333,27.3475,18.6425
22/2/2016 9:00,2016-02-22T09:00:00,10.45333333,22.69,27.35,18.56916667
22/2/2016 10:00,2016-02-22T10:00:00,11.69666667,22.69833333,27.37,18.65333333
22/2/2016 11:00,2016-02-22T11:00:00,13.03,22.70333333,27.4375,18.7
22/2/2016 12:00,2016-02-22T12:00:00,13.61583333,22.71,27.50666667,18.65166667
22/2/2016 13:00,2016-02-22T13:00:00,14.22666667,22.71,27.53833333,18.63166667
22/2/2016 14:00,2016-02-22T14:00:00,14.5975,22.71,27.55833333,18.68416667
22/2/2016 15:00,2016-02-22T15:00:00,14.67916667,22.71333333,27.8475,19.0875
22/2/2016 16:00,2016-02-22T16:00:00,14.325,22.7125,28.20166667,19.40833333
22/2/2016 17:00,2016-02-22T17:00:00,13.46,22.70666667,28.07833333,19.30583333
22/2/2016 18:00,2016-02-22T18:00:00,12.17,22.69916667,27.97083333,19.1975
22/2/2016 19:00,2016-02-22T19:00:00,11.06833333,22.68416667,27.8975,19.01
22/2/2016 20:00,2016-02-22T20:00:00,10.98583333,22.665,27.79583333,18.61166667
22/2/2016 21:00,2016-02-22T21:00:00,10.84083333,22.66,27.72916667,18.29333333
22/2/2016 22:00,2016-02-22T22:00:00,10.60333333,22.66,27.685,18.42833333
22/2/2016 23:00,2016-02-22T23:00:00,10.4125,22.66,27.6725,18.56416667
23/2/2016 0:00,2016-02-23T00:00:00,10.25916667,22.66,27.67,18.555
23/2/2016 1:00,2016-02-23T01:00:00,10.30666667,22.66,27.66,18.56
23/2/2016 2:00,2016-02-23T02:00:00,10.59166667,22.6675,27.65,18.54833333
23/2/2016 3:00,2016-02-23T03:00:00,10.65583333,22.67,27.65,18.55
23/2/2016 4:00,2016-02-23T04:00:00,10.39583333,22.66583333,27.65,18.54
23/2/2016 5:00,2016-02-23T05:00:00,10.02583333,22.6675,27.65,18.5525
23/2/2016 6:00,2016-02-23T06:00:00,9.6775,22.66833333,27.65,18.57166667
23/2/2016 7:00,2016-02-23T07:00:00,7.734166667,22.6675,27.68083333,18.96166667
23/2/2016 8:00,2016-02-23T08:00:00,5.53,22.66666667,27.7225,19.34333333
23/2/2016 9:00,2016-02-23T09:00:00,5.345,22.675,27.755,19.45666667
23/2/2016 10:00,2016-02-23T10:00:00,4.8425,22.69,27.86166667,19.51833333
23/2/2016 11:00,2016-02-23T11:00:00,4.670833333,22.6925,28.36416667,19.7375
23/2/2016 12:00,2016-02-23T12:00:00,3.569166667,22.69,28.76666667,20.17666667
23/2/2016 13:00,2016-02-23T13:00:00,2.476666667,22.68833333,29.03,20.57333333
23/2/2016 14:00,2016-02-23T14:00:00,2.1275,22.685,29.3025,20.82333333
23/2/2016 15:00,2016-02-23T15:00:00,1.880833333,22.6775,29.58333333,21.17083333
23/2/2016 16:00,2016-02-23T16:00:00,2.294166667,23.2775,29.71666667,21.28
23/2/2016 17:00,2016-02-23T17:00:00,2.386666667,23.47416667,29.81916667,21.36083333
23/2/2016 18:00,2016-02-23T18:00:00,3.121666667,23.43416667,29.88166667,21.36083333
23/2/2016 19:00,2016-02-23T19:00:00,3.135833333,23.46083333,29.585,20.9475
23/2/2016 20:00,2016-02-23T20:00:00,2.858333333,23.4525,29.3075,20.67416667
23/2/2016 21:00,2016-02-23T21:00:00,2.890833333,23.445,29.085,20.1125
23/2/2016 22:00,2016-02-23T22:00:00,3.163333333,23.44833333,28.8025,19.40583333
23/2/2016 23:00,2016-02-23T23:00:00,2.838333333,23.47416667,28.60083333,18.86833333
24/2/2016 0:00,2016-02-24T00:00:00,3.211666667,23.47916667,28.44833333,18.71083333
24/2/2016 1:00,2016-02-24T01:00:00,3.500833333,23.4825,28.33333333,18.74583333
24/2/2016 2:00,2016-02-24T02:00:00,3.314166667,23.48083333,28.24583333,18.71916667
24/2/2016 3:00,2016-02-24T03:00:00,3.3075,23.48,28.165,18.71583333
24/2/2016 4:00,2016-02-24T04:00:00,3.276666667,23.48666667,28.095,18.70083333
24/2/2016 5:00,2016-02-24T05:00:00,3.250833333,23.47916667,28.04666667,18.71666667
24/2/2016 6:00,2016-02-24T06:00:00,2.718333333,23.45,27.99916667,18.655
24/2/2016 7:00,2016-02-24T07:00:00,3.1225,23.45583333,28.0325,19.04083333
24/2/2016 8:00,2016-02-24T08:00:00,3.27,23.48,28.05333333,19.38833333
24/2/2016 9:00,2016-02-24T09:00:00,4.309166667,23.48083333,28.0725,19.35083333
24/2/2016 10:00,2016-02-24T10:00:00,5.228333333,23.48666667,28.0775,19.36333333
24/2/2016 11:00,2016-02-24T11:00:00,4.3775,23.48166667,28.12833333,19.4875
24/2/2016 12:00,2016-02-24T12:00:00,5.375,23.46583333,28.13333333,19.47666667
24/2/2016 13:00,2016-02-24T13:00:00,6.0675,23.4625,28.13166667,19.44833333
24/2/2016 14:00,2016-02-24T14:00:00,6.98,23.46416667,28.1425,19.48083333
24/2/2016 15:00,2016-02-24T15:00:00,6.883333333,23.4625,28.17,19.43
24/2/2016 16:00,2016-02-24T16:00:00,7.0525,23.4625,28.15,19.42083333
24/2/2016 17:00,2016-02-24T17:00:00,5.820833333,23.46916667,28.14,19.4175
24/2/2016 18:00,2016-02-24T18:00:00,4.906666667,23.47166667,28.1225,19.41333333
24/2/2016 19:00,2016-02-24T19:00:00,4.2625,23.47,28.065,18.91083333
24/2/2016 20:00,2016-02-24T20:00:00,4.238333333,23.47,27.99083333,18.6775
24/2/2016 21:00,2016-02-24T21:00:00,4.1175,23.47,27.91916667,18.65333333
24/2/2016 22:00,2016-02-24T22:00:00,4.26,23.47,27.88666667,18.64333333
24/2/2016 23:00,2016-02-24T23:00:00,4.258333333,23.47,27.89166667,18.52583333
25/2/2016 0:00,2016-02-25T00:00:00,4.71,23.47083333,27.895,18.49916667
25/2/2016 1:00,2016-02-25T01:00:00,4.754166667,23.48,27.88666667,18.47333333
25/2/2016 2:00,2016-02-25T02:00:00,4.305,23.48,27.88,18.495
25/2/2016 3:00,2016-02-25T03:00:00,3.388333333,23.4725,27.855,18.53833333
25/2/2016 4:00,2016-02-25T04:00:00,2.635,23.47083333,27.8375,18.51833333
25/2/2016 5:00,2016-02-25T05:00:00,2.5975,23.46666667,27.82,18.51333333
25/2/2016 6:00,2016-02-25T06:00:00,2.236666667,23.475,27.80333333,18.56
25/2/2016 7:00,2016-02-25T07:00:00,2.3175,23.47,27.80166667,18.96083333
25/2/2016 8:00,2016-02-25T08:00:00,1.844166667,23.4725,27.81916667,19.23083333
25/2/2016 9:00,2016-02-25T09:00:00,1.941666667,23.47916667,27.8475,19.33833333
25/2/2016 10:00,2016-02-25T10:00:00,2.780833333,23.48,27.87,19.3975
25/2/2016 11:00,2016-02-25T11:00:00,3.043333333,23.48166667,27.88166667,19.26833333
25/2/2016 12:00,2016-02-25T12:00:00,3.706666667,23.48416667,27.88,19.27416667
25/2/2016 13:00,2016-02-25T13:00:00,4.170833333,23.48583333,27.88,19.23083333
25/2/2016 14:00,2016-02-25T14:00:00,5.46,23.485,27.87916667,19.185
25/2/2016 15:00,2016-02-25T15:00:00,5.301666667,23.485,27.88166667,19.25583333
25/2/2016 16:00,2016-02-25T16:00:00,4.855,23.48333333,27.895,19.21666667
25/2/2016 17:00,2016-02-25T17:00:00,4.6225,23.48333333,27.89833333,19.18
25/2/2016 18:00,2016-02-25T18:00:00,3.643333333,23.48166667,27.89,19.12416667
25/2/2016 19:00,2016-02-25T19:00:00,2.48,23.48,27.82583333,18.74916667
25/2/2016 20:00,2016-02-25T20:00:00,2.205833333,23.48,27.74416667,18.5875
25/2/2016 21:00,2016-02-25T21:00:00,3.053333333,23.48,27.745,18.42916667
25/2/2016 22:00,2016-02-25T22:00:00,3.418333333,23.48,27.73166667,18.42583333
25/2/2016 23:00,2016-02-25T23:00:00,3.0875,23.48,27.70083333,18.39166667
26/2/2016 0:00,2016-02-26T00:00:00,2.856666667,23.48,27.665,18.35083333
26/2/2016 1:00,2016-02-26T01:00:00,2.229166667,23.48,27.64666667,18.32416667
26/2/2016 2:00,2016-02-26T02:00:00,1.2825,23.48,27.62,18.33916667
26/2/2016 3:00,2016-02-26T03:00:00,0.968333333,23.47916667,27.5825,18.34
26/2/2016 4:00,2016-02-26T04:00:00,0.460833333,23.46416667,27.56,18.32666667
26/2/2016 5:00,2016-02-26T05:00:00,0.1875,23.47416667,27.54333333,18.32916667
26/2/2016 6:00,2016-02-26T06:00:00,0.1125,23.46583333,27.5175,18.40666667
26/2/2016 7:00,2016-02-26T07:00:00,-0.063333333,23.45583333,27.5025,18.72333333
26/2/2016 8:00,2016-02-26T08:00:00,-0.059166667,23.45666667,27.5175,18.89916667
26/2/2016 9:00,2016-02-26T09:00:00,0.724166667,23.46833333,27.53,18.9375
26/2/2016 10:00,2016-02-26T10:00:00,1.774166667,23.4775,27.56,18.87916667
26/2/2016 11:00,2016-02-26T11:00:00,3.795,23.47833333,27.8525,18.9675
26/2/2016 12:00,2016-02-26T12:00:00,4.880833333,23.47416667,27.9025,18.70083333
26/2/2016 13:00,2016-02-26T13:00:00,5.3625,23.47416667,27.81416667,18.645
26/2/2016 14:00,2016-02-26T14:00:00,5.4875,23.4775,27.7675,18.6425
26/2/2016 15:00,2016-02-26T15:00:00,6.455,23.47916667,27.72666667,18.65166667
26/2/2016 16:00,2016-02-26T16:00:00,6.9975,23.47833333,27.695,18.5975
26/2/2016 17:00,2016-02-26T17:00:00,6.691666667,23.48,27.67,18.55416667
26/2/2016 18:00,2016-02-26T18:00:00,5.314166667,23.47833333,27.63833333,18.5575
26/2/2016 19:00,2016-02-26T19:00:00,3.935,23.4725,27.6125,18.6325
26/2/2016 20:00,2016-02-26T20:00:00,2.915833333,23.47333333,27.6,18.83916667
26/2/2016 21:00,2016-02-26T21:00:00,2.330833333,23.47666667,27.6,18.90333333
26/2/2016 22:00,2016-02-26T22:00:00,1.820833333,23.48,27.5925,18.93083333
26/2/2016 23:00,2016-02-26T23:00:00,1.404166667,23.48,27.575,18.96
27/2/2016 0:00,2016-02-27T00:00:00,1.215833333,23.48,27.57,18.94833333
